"","Datasets","volume","center_x","center_y","MERFISH_cell_type_annotation","Region","Excitatory_vs_Inhibitory","Segment","Gender","Mouse_ID","AP_position","Section_ID"
"2726544600004100150","20240422",3791.025390625,1171.36441121537,6644.08040114632,"alpha_motoneuron",NA,NA,22,"female","F1",1,"0422_F1_C"
"2796212800790100118","20240613",1779.60974121094,8985.38955812156,6732.81309402181,"oligodendrocyte_1",NA,NA,NA,"female","F4",1,"0613_F4_C"
"2787889600413100187","20240503",3020.56811523438,7135.97881565616,9041.37885937322,"DH_ex_Maf/Slc17a8",1,"excitatory",10,"male","M4",4,"0503_M4_T"
"2707604700340100057","20240415",2746.86303710938,2968.28820358628,9143.52945131029,"astrocyte_2",NA,NA,NA,"male","M2",1,"0415_M2_C"
"2795584800189100073","20240610",2448.45239257812,2765.26153056498,5217.12157574625,"DH_in_Npy",1,"inhibitory",4,"female","F3",1,"0610_F3_C"
"2707604000011100037","20240415",2973.99975585938,7600.7412368762,7534.63508588962,"oligodendrocyte_2",NA,NA,NA,"male","M3",2,"0415_M3_L"
"2707604800200100035","20240415",2447.32470703125,3159.67971402162,5674.35500816861,"oligodendrocyte_progenitor_2",NA,NA,NA,"male","M1",4,"0415_M1_T"
"2707604000041100180","20240415",1349.22424316406,7514.42447551381,8140.56328752369,"endothelial",NA,NA,NA,"male","M3",2,"0415_M3_L"
"2787889600483100030","20240503",3381.26318359375,6498.30399327842,9416.38292167232,"oligodendrocyte_2",NA,NA,NA,"male","M4",2,"0503_M4_L"
"2796212800537100149","20240613",3194.79931640625,9777.53906341083,4555.34696659574,"oligodendrocyte_progenitor_1",NA,NA,NA,"female","F5",1,"0613_F5_C"
"2795103300177200029","20240610",1869.72351074219,968.287161333821,1471.78655440157,"DH_ex_Prkcg/Rxfp1",1,"excitatory",6,"male","M4",1,"0610_M4_C"
"2787889600514100069","20240503",1160.26770019531,5015.32906457991,9745.1982844114,"alpha_motoneuron",NA,NA,22,"male","M4",2,"0503_M4_L"
"2787445900365100102","20240503",4095.22338867188,9133.82662834972,2602.9331875272,"oligodendrocyte_progenitor_2",NA,NA,NA,"female","F4",1,"0503_F4_C"
"2787445900806100043","20240503",5045.6923828125,8326.77655870363,5906.83572434391,"oligodendrocyte_2",NA,NA,NA,"male","M5",1,"0503_M5_C"
"2656144900503100082","20240328",1595.14782714844,8327.80511344918,5330.6731628181,"astrocyte_2",NA,NA,NA,"male","M2",2,"0328_M2_L"
"2726562700234100209","20240422",2730.76733398438,9561.5296152972,11077.2625245824,"astrocyte_1",NA,NA,NA,"female","F2",2,"0422_F2_L"
"2787889600023100290","20240503",465.272521972656,8732.16016600234,5960.08766256261,"DM_ex_Zfhx3",2,"excitatory",11,"male","M5",1,"0503_M5_C"
"2946331700000009174","20240415",1960.31176757812,10941.5810420655,1788.10589979973,"peripheral_glia",NA,NA,NA,"female","F2",4,"0415_F2_T"
"2787445900694100090","20240503",630.094848632812,7809.94784497633,5038.87623543764,"oligodendrocyte_1",NA,NA,NA,"female","F3",1,"0503_F3_C"
"2796212800951100086","20240613",1985.880859375,9024.82972259074,8079.22634059825,"oligodendrocyte_progenitor_2",NA,NA,NA,"female","F4",1,"0613_F4_C"
"2787889600396100089","20240503",2979.9375,2212.39202064079,8897.94369452639,"astrocyte_1",NA,NA,NA,"male","M5",3,"0503_M5_S"
"2656143800393100018","20240328",2010.6572265625,6074.3280287357,6565.39969095599,"oligodendrocyte_progenitor_2",NA,NA,NA,"male","M3",2,"0328_M3_L"
"2796212800554100212","20240613",3519.76831054688,5483.31255022902,4847.69407484005,"DH_in_Npy2r",1,"inhibitory",9,"female","F3",2,"0613_F3_L"
"2787889600056100038","20240503",1414.6591796875,7996.0719826296,6050.75770791,"astrocyte_1",NA,NA,NA,"male","M5",1,"0503_M5_C"
"2796212801012100120","20240613",3420.44873046875,8356.02348975465,8688.00001733942,"oligodendrocyte_precursor_cell",NA,NA,NA,"female","F3",1,"0613_F3_C"
"2656144900137100075","20240328",2079.09252929688,8008.81085630445,1346.02214238915,"pericyte",NA,NA,NA,"male","M1",1,"0328_M1_C"
"2707604000124100144","20240415",2789.17944335938,5689.60965405899,9753.32203370718,"endothelial",NA,NA,NA,"male","M3",4,"0415_M3_T"
"2656143800054100176","20240328",914.550476074219,2099.42396636894,3078.07798357523,"oligodendrocyte_progenitor_2",NA,NA,NA,"male","M3",1,"0328_M3_C"
"2707604800102100123","20240415",2868.2587890625,5213.0844186903,4162.57242534636,"MV_ex_Syt2",4,"excitatory",14,"male","M1",2,"0415_M1_L"
"2787889600056100105","20240503",1453.99304199219,7937.33175341575,6116.52990427721,"astrocyte_1",NA,NA,NA,"male","M5",1,"0503_M5_C"
"2707604800163100143","20240415",1624.9736328125,4731.99181911687,5031.9204811384,"Schwann_cell",NA,NA,NA,"male","M1",2,"0415_M1_L"
"2795584800381100030","20240610",588.408203125,6046.73661903472,6560.73753299145,"alpha_motoneuron",NA,NA,22,"female","F4",2,"0610_F4_L"
"2707604700270100082","20240415",2129.66455078125,3729.99093529218,8347.14096855995,"DH_in_Npy",1,"inhibitory",4,"male","M2",4,"0415_M2_T"
"2795584800136100147","20240610",5596.291015625,8070.81746880047,4786.88412165194,"DH_in_Npy",1,"inhibitory",4,"female","F3",3,"0610_F3_S"
"2656144900265100057","20240328",2683.34619140625,7288.48714844517,2807.99666860723,"astrocyte_1",NA,NA,NA,"male","M2",1,"0328_M2_C"
"2795584800418100073","20240610",3394.6240234375,6225.85052012547,6906.6925648334,"astrocyte_1",NA,NA,NA,"female","F4",2,"0610_F4_L"
"2656144900264100095","20240328",2507.94995117188,6929.29931895543,2813.30021460773,"astrocyte_1",NA,NA,NA,"male","M2",1,"0328_M2_C"
"2707604700412100030","20240415",1699.38977050781,3169.49003622951,9925.09146880006,"DH_ex_Prkcg/Cck",1,"excitatory",8,"male","M2",1,"0415_M2_C"
"2707604800082100233","20240415",1775.97680664062,5454.03948921361,4009.35641468829,"DH_in_Npy",1,"inhibitory",4,"male","M1",2,"0415_M1_L"
"2787445900789100079","20240503",4787.8359375,3425.52492790605,5870.27207800995,"MV_in_Gm26673",4,"inhibitory",19,"female","F3",2,"0503_F3_L"
"2726562800040100033","20240422",1638.28845214844,4975.04342020509,2354.91395876982,"alpha_motoneuron",NA,NA,22,"male","M2",1,"0422_M2_C"
"2787445900353100084","20240503",1750.00561523438,5682.39393096277,2640.29910275171,"DH_in_Rorb",1,"inhibitory",7,"female","F4",4,"0503_F4_T"
"2795903600212200113","20240613",3550.33813476562,1184.18621179617,6177.78360898406,"oligodendrocyte_progenitor_2",NA,NA,NA,"male","M4",3,"0613_M4_S"
"2796212800456100226","20240613",2928.49560546875,5009.03734317236,3974.94790343929,"oligodendrocyte_progenitor_2",NA,NA,NA,"female","F3",2,"0613_F3_L"
"2945606900000003429","20240328",3424.58203125,1339.67925230684,5463.56315057227,"astrocyte_1",NA,NA,NA,"female","F1",1,"0328_F1_C"
"2945606900000029407","20240328",2997.66259765625,5229.15748233051,10106.1906938933,"MV_in_Sema5b",4,"inhibitory",15,"female","F1",3,"0328_F1_S"
"2795903600352100050","20240613",2513.38842773438,4124.61453188868,7424.32109827994,"endothelial",NA,NA,NA,"male","M5",4,"0613_M5_T"
"2795103300381100107","20240610",3182.572265625,8871.88508357457,2772.71934213271,"oligodendrocyte_progenitor_2",NA,NA,NA,"male","M5",3,"0610_M5_S"
"2707737900088200103","20240415",3344.29052734375,11284.1225375108,9626.78159008711,"oligodendrocyte_progenitor_2",NA,NA,NA,"female","F1",2,"0415_F1_L"
"2787445900163200101","20240503",6121.20263671875,4414.19671516801,1164.90534807619,"oligodendrocyte_2",NA,NA,NA,"female","F5",4,"0503_F5_T"
"2707604700318100078","20240415",1560.88537597656,3760.79369094809,8940.72642969299,"oligodendrocyte_1",NA,NA,NA,"male","M2",1,"0415_M2_C"
"2787445900389100219","20240503",3535.3671875,5379.57243330369,2960.99352609078,"DM_ex_Zfhx3",2,"excitatory",11,"female","F4",4,"0503_F4_T"
"2656144900112100046","20240328",2594.66064453125,8175.54326811133,1059.71503295735,"astrocyte_1",NA,NA,NA,"male","M1",1,"0328_M1_C"
"2726543700099100088","20240422",1807.08288574219,1192.80933573328,4460.13475723716,"oligodendrocyte_1",NA,NA,NA,"male","M3",1,"0422_M3_C"
"2796212800625100274","20240613",518.722106933594,7424.45186551288,5454.38793368812,"alpha_motoneuron",NA,NA,22,"female","F4",4,"0613_F4_T"
"2795584800237100067","20240610",1698.20666503906,5900.62644489366,5477.75513224272,"oligodendrocyte_progenitor_2",NA,NA,NA,"female","F3",2,"0610_F3_L"
"2707604700250100036","20240415",2570.80419921875,4881.40374923825,7978.0472166363,"DH_in_Rorb",1,"inhibitory",7,"male","M2",4,"0415_M2_T"
"2795584800436100096","20240610",2929.33813476562,1127.82928859951,7225.59510721524,"DH_ex_Sox5/Tac1",1,"excitatory",5,"female","F4",1,"0610_F4_C"
"2787445900804100115","20240503",2444.4541015625,7656.15013189637,5945.45313070822,"DH_ex_Prkcg/Cck",1,"excitatory",8,"male","M5",1,"0503_M5_C"
"2796212800888100161","20240613",3220.0048828125,9497.76989847235,7596.29231212242,"oligodendrocyte_1",NA,NA,NA,"female","F4",1,"0613_F4_C"
"2707737900063100016","20240415",1883.39685058594,11357.6827929734,8900.08176893555,"oligodendrocyte_precursor_cell",NA,NA,NA,"female","F1",2,"0415_F1_L"
"2656144900421100091","20240328",2473.82006835938,7216.08855144351,4462.522941271,"DM_ex_Zfhx3",2,"excitatory",11,"male","M2",4,"0328_M2_T"
"2787889600316100081","20240503",2171.61328125,10051.4238839014,8039.55041150612,"oligodendrocyte_progenitor_2",NA,NA,NA,"male","M4",1,"0503_M4_C"
"2787445900399100016","20240503",2168.3037109375,8244.06869384728,2705.06395047196,"astrocyte_1",NA,NA,NA,"female","F4",1,"0503_F4_C"
"2656143800266100094","20240328",2922.34423828125,5473.82768621709,5283.86446249427,"astrocyte_2",NA,NA,NA,"male","M3",4,"0328_M3_T"
"2945606900000028748","20240328",4754.27978515625,5324.7684972728,9800.35706455566,"DH_ex_Prkcg/Cck",1,"excitatory",8,"female","F1",3,"0328_F1_S"
"2787889600478100002","20240503",2194.16333007812,4986.64420241304,9382.01538420821,"endothelial",NA,NA,NA,"male","M4",2,"0503_M4_L"
"2787445900545100198","20240503",2276.60180664062,7647.54006582813,3981.09001949031,"DH_ex_Nmu/Tac2",1,"excitatory",8,"female","F3",1,"0503_F3_C"
"2787445900325100218","20240503",5042.6552734375,8092.61083995772,2347.06933996206,"MV_ex_Syt2",4,"excitatory",14,"female","F4",1,"0503_F4_C"
"2787889600443100270","20240503",2130.63061523438,5269.16116581589,9376.14033516606,"oligodendrocyte_progenitor_2",NA,NA,NA,"male","M4",2,"0503_M4_L"
"2796212800296100107","20240613",2629.06103515625,4999.4406936327,2481.74092174903,"DM_ex_Zfhx3",2,"excitatory",11,"female","F4",3,"0613_F4_S"
"2787445900585100131","20240503",3791.6572265625,8374.81386788248,4246.5177821609,"astrocyte_1",NA,NA,NA,"female","F3",1,"0503_F3_C"
"2656143800053100151","20240328",2242.48095703125,2044.69172878755,3051.23676370207,"MV_in_Gm26673",4,"inhibitory",19,"male","M3",1,"0328_M3_C"
"2787889600361100054","20240503",1739.74475097656,2536.84844550934,8579.6543477278,"DH_in_Klhl14",1,"inhibitory",10,"male","M5",3,"0503_M5_S"
"2787445900058100024","20240503",921.708679199219,6063.07609043957,428.779661198176,"endothelial",NA,NA,NA,"female","F5",1,"0503_F5_C"
"2787889600405100336","20240503",2197.73461914062,4714.88088575366,9068.13873085724,"DH_in_Pdyn",1,"inhibitory",2,"male","M4",2,"0503_M4_L"
"2787889600617100084","20240503",1866.33312988281,3709.52808974613,10578.2298940074,"MV_in_Gm26673",4,"inhibitory",19,"male","M4",3,"0503_M4_S"
"2796212800142100201","20240613",2425.51904296875,6491.20500704926,1175.77087910171,"DH_in_Cdh3",1,"inhibitory",10,"female","F5",3,"0613_F5_S"
"2787445900425100012","20240503",2712.44287109375,5267.55967934488,2988.37505998407,"astrocyte_1",NA,NA,NA,"female","F4",4,"0503_F4_T"
"2787445900252100279","20240503",2244.12622070312,8403.05843132024,1823.51204505231,"DH_ex_Cpne4",1,"excitatory",3,"female","F4",1,"0503_F4_C"
"2795903600321100032","20240613",2253.29833984375,2492.32415909812,7139.41084018169,"astrocyte_1",NA,NA,NA,"male","M4",2,"0613_M4_L"
"2795584800639100173","20240610",4103.12060546875,7587.20541331009,8713.94178140344,"gamma_motoneuron",NA,NA,22,"female","F5",2,"0610_F5_L"
"2946331700000004953","20240415",2281.50415039062,8943.20926808577,1105.80392886902,"oligodendrocyte_1",NA,NA,NA,"female","F2",1,"0415_F2_C"
"2656144300062100048","20240328",1761.42797851562,12394.8281477502,10832.5440594741,"MV_in_Gabra1",4,"inhibitory",16,"female","F2",1,"0328_F2_C"
"2795584800100100106","20240610",2260.59326171875,7961.39177051833,4468.29302408177,"oligodendrocyte_progenitor_2",NA,NA,NA,"female","F3",3,"0610_F3_S"
"2707737900088100010","20240415",4430.19677734375,11040.5596402004,9459.96364412725,"oligodendrocyte_1",NA,NA,NA,"female","F1",2,"0415_F1_L"
"2707604800364100083","20240415",781.323608398438,2102.88705105754,7787.90776615613,"DM_ex_Zfhx3",2,"excitatory",11,"male","M1",1,"0415_M1_C"
"2787445900228100117","20240503",1991.40051269531,1898.54498136326,1816.79425133026,"astrocyte_1",NA,NA,NA,"female","F5",2,"0503_F5_L"
"2726544600029100053","20240422",2948.50244140625,880.550794091643,6718.58710846212,"MV_in_Sema5b",4,"inhibitory",15,"female","F1",1,"0422_F1_C"
"2946331700000009227","20240415",1424.33251953125,10987.2141509317,1825.20307814458,"Schwann_cell",NA,NA,NA,"female","F2",4,"0415_F2_T"
"2787445900822100190","20240503",1358.86206054688,2268.85663860725,6315.30839267001,"oligodendrocyte_1",NA,NA,NA,"female","F3",3,"0503_F3_S"
"2945606900000005336","20240328",2786.4814453125,1370.59590397468,5711.03437216918,"MV_in_Gabra1",4,"inhibitory",16,"female","F1",1,"0328_F1_C"
"2787889600280100317","20240503",3671.572265625,10307.5091329836,7971.55941858186,"DM_ex_Zfhx3",2,"excitatory",11,"male","M4",1,"0503_M4_C"
"2787445900622100198","20240503",1866.42456054688,8638.05110556423,4600.95244529261,"oligodendrocyte_1",NA,NA,NA,"female","F3",1,"0503_F3_C"
"2796212800888100259","20240613",2455.97338867188,9520.45399975218,7691.88206002099,"MV_in_Gm26673",4,"inhibitory",19,"female","F4",1,"0613_F4_C"
"2787445900324100073","20240503",1712.19958496094,7902.59949563944,2207.37161127565,"DM_ex_Zfhx3",2,"excitatory",11,"female","F4",1,"0503_F4_C"
"2787445900724100069","20240503",1621.3173828125,5914.04368532659,5303.20329485628,"DH_ex_Tac2",1,"excitatory",8,"female","F3",4,"0503_F3_T"
"2787889600230100137","20240503",1273.62670898438,6370.11746276997,7521.78747384157,"oligodendrocyte_progenitor_2",NA,NA,NA,"male","M5",4,"0503_M5_T"
"2796212800420100197","20240613",3328.33447265625,3957.82481244765,3679.32014126948,"oligodendrocyte_2",NA,NA,NA,"female","F3",3,"0613_F3_S"
"2707604700092200167","20240415",5021.81689453125,7665.45344252881,6170.76434144645,"DH_ex_Maf/Cck",1,"excitatory",10,"male","M3",3,"0415_M3_S"
"2787889600243100120","20240503",3038.53344726562,9769.74405726558,7654.29659233982,"oligodendrocyte_2",NA,NA,NA,"male","M4",1,"0503_M4_C"
"2656144900137100057","20240328",403.016326904297,7777.8569019838,1327.54699882612,"DH_ex_Tac2",1,"excitatory",8,"male","M1",1,"0328_M1_C"
"2946331700000007564","20240415",939.862426757812,11066.5728533239,1617.38347275433,"M_ex_Neurod2",3,"excitatory",13,"female","F2",4,"0415_F2_T"
"2787445900584100022","20240503",3507.291015625,8087.12510166108,4128.02097549623,"astrocyte_2",NA,NA,NA,"female","F3",1,"0503_F3_C"
"2707604800082100263","20240415",3159.82983398438,5416.73256783083,4032.39804610051,"DM_ex_Zfhx3",2,"excitatory",11,"male","M1",2,"0415_M1_L"
"2946331700000000794","20240415",2610.73413085938,8556.50817581671,425.071974087215,"astrocyte_1",NA,NA,NA,"female","F2",1,"0415_F2_C"
"2795903600640100055","20240613",4818.3740234375,4617.60575249782,10552.7873302276,"MV_in_Gm26673",4,"inhibitory",19,"male","M4",1,"0613_M4_C"
"2796212800890100148","20240613",3789.5361328125,9991.22006553784,7657.08165613125,"DH_ex_Grpr",1,"excitatory",2,"female","F4",1,"0613_F4_C"
"2707604700318100123","20240415",2606.04223632812,3720.90996468341,9011.3798570832,"oligodendrocyte_1",NA,NA,NA,"male","M2",1,"0415_M2_C"
"2795584800173100312","20240610",3381.90600585938,8299.85906454845,5137.91665283102,"astrocyte_2",NA,NA,NA,"female","F3",3,"0610_F3_S"
"2707604800055100047","20240415",1867.44812011719,3890.18881613633,3523.79451666446,"alpha_motoneuron",NA,NA,22,"male","M1",3,"0415_M1_S"
"2656144900396100193","20240328",1335.35290527344,7624.02053453425,4292.46497983509,"MV_in_Sema5b",4,"inhibitory",15,"male","M2",4,"0328_M2_T"
"2787889600353100141","20240503",3607.89819335938,10474.1936124556,8475.29021281723,"oligodendrocyte_progenitor_2",NA,NA,NA,"male","M4",1,"0503_M4_C"
"2726544200048100247","20240422",1807.31408691406,6387.46779944358,1290.14753713552,"MV_in_Gabra1",4,"inhibitory",16,"male","M1",1,"0422_M1_C"
"2787445900285100291","20240503",2963.140625,7353.06078193523,2129.27508443146,"DM_ex_Zfhx3",2,"excitatory",11,"female","F4",1,"0503_F4_C"
"2796212800552100046","20240613",2221.228515625,4949.26021266263,4680.25022626214,"oligodendrocyte_1",NA,NA,NA,"female","F3",2,"0613_F3_L"
"2946331700000020461","20240415",4950.0400390625,11585.1723359758,3768.47109596051,"astrocyte_2",NA,NA,NA,"female","F2",2,"0415_F2_L"
"2795903600300100098","20240613",1984.34997558594,4110.34291831419,6913.53009755406,"DH_ex_Prkcg/Rxfp1",1,"excitatory",6,"male","M5",4,"0613_M5_T"
"2726543700142100174","20240422",3368.3515625,4336.77359530824,4916.13539780385,"MV_in_Chrna2",4,"inhibitory",19,"male","M3",4,"0422_M3_T"
"2787889600195100223","20240503",1397.80688476562,6569.4272275602,7365.90938223453,"endothelial",NA,NA,NA,"male","M5",4,"0503_M5_T"
"2787889600315100224","20240503",3011.23510742188,9789.19529793761,8250.60398302705,"astrocyte_1",NA,NA,NA,"male","M4",1,"0503_M4_C"
"2796212800111100031","20240613",1914.60168457031,6928.36592218559,815.756597692263,"oligodendrocyte_progenitor_2",NA,NA,NA,"female","F5",3,"0613_F5_S"
"2787889600450100276","20240503",2059.56225585938,7293.17200216814,9355.71461168413,"endothelial",NA,NA,NA,"male","M4",4,"0503_M4_T"
"2795103300185100075","20240610",2092.24072265625,3007.99990037055,1371.64745220251,"meninges_2",NA,NA,NA,"male","M4",1,"0610_M4_C"
"2796212800486100237","20240613",4604.79248046875,4497.52505215816,4349.2379544836,"astrocyte_1",NA,NA,NA,"female","F3",2,"0613_F3_L"
"2946331700000015807","20240415",1800.17370605469,10898.3206271793,2804.91805918372,"MV_ex_Syt2",4,"excitatory",14,"female","F2",2,"0415_F2_L"
"2795584800660100129","20240610",3451.12475585938,3367.42578085477,8965.77448025527,"M_in_Tfap2b",3,"inhibitory",12,"female","F5",1,"0610_F5_C"
"2707604000097200040","20240415",3634.77026367188,6406.90395809413,9114.28297511963,"meninges_2",NA,NA,NA,"male","M3",2,"0415_M3_L"
"2787445900859100030","20240503",1270.45654296875,2273.11256538599,6366.87954184959,"oligodendrocyte_progenitor_2",NA,NA,NA,"female","F3",3,"0503_F3_S"
"2656144900352100066","20240328",1365.70043945312,9722.97313899308,3583.81384177745,"pericyte",NA,NA,NA,"male","M1",4,"0328_M1_T"
"2726543700068100121","20240422",2271.2548828125,1463.55797819034,4275.20075327647,"MV_in_Sema5b",4,"inhibitory",15,"male","M3",1,"0422_M3_C"
"2656144900264100101","20240328",4044.02294921875,7087.2854511179,2828.487641791,"oligodendrocyte_progenitor_2",NA,NA,NA,"male","M2",1,"0328_M2_C"
"2796212800791100130","20240613",2603.20971679688,9237.94885812327,6760.16662054136,"MV_in_Gabra1",4,"inhibitory",16,"female","F4",1,"0613_F4_C"
"2787445900224100104","20240503",3704.4140625,723.27180970776,1718.372773768,"oligodendrocyte_progenitor_2",NA,NA,NA,"female","F5",3,"0503_F5_S"
"2707604000024100189","20240415",3772.44360351562,7127.70948927171,7918.1123061955,"oligodendrocyte_progenitor_2",NA,NA,NA,"male","M3",2,"0415_M3_L"
"2787445900597100100","20240503",4399.759765625,1387.69506968174,4546.54846532873,"oligodendrocyte_progenitor_2",NA,NA,NA,"female","F4",3,"0503_F4_S"
"2726544200050100115","20240422",4490.54150390625,6724.73162734717,1324.70514493903,"oligodendrocyte_1",NA,NA,NA,"male","M1",1,"0422_M1_C"
"2787445900125100022","20240503",1126.25463867188,4109.18744916591,898.048966827017,"endothelial",NA,NA,NA,"female","F5",4,"0503_F5_T"
"2656144900112100048","20240328",2664.3466796875,8256.00472588649,1061.83789777919,"astrocyte_1",NA,NA,NA,"male","M1",1,"0328_M1_C"
